table_id,player_id,format,category,pos,change,rating,career_best_rating,rank_date,entry_date
2495,75001,ODIW,bat,86,-2,321,338 v India at Perth 2024,2025-05-05,2025-05-11
2496,82713,ODIW,bat,87,+67,320,320 v Sri Lanka at Colombo (RPS) 2025,2025-05-05,2025-05-11
2497,97646,ODIW,bat,88,-3,317,317 v Pakistan at Lahore 2025,2025-05-05,2025-05-11
2498,69619,ODIW,bat,89,-2,312,312 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2499,73622,ODIW,bat,90,-1,304,304 v Thailand at Lahore 2025,2025-05-05,2025-05-11
2500,111648,ODIW,bat,90,+33,304,304 v Zimbabwe at Dallas 2025,2025-05-05,2025-05-11
2501,69434,ODIW,bat,92,-4,302,327 v Papua New Guinea at Harare 2024,2025-05-05,2025-05-11
2502,72353,ODIW,bat,93,-3,299,329 v Thailand at Lahore 2025,2025-05-05,2025-05-11
2503,64555,ODIW,bat,94,+5,297,297 v India at Colombo (RPS) 2025,2025-05-05,2025-05-11
2504,69423,ODIW,bat,95,-4,295,354 v South Africa at East London 2023,2025-05-05,2025-05-11
2505,70684,ODIW,bat,96,-4,293,299 v Bangladesh at Lahore 2025,2025-05-05,2025-05-11
2506,69462,ODIW,bat,97,-4,287,309 v Pakistan at Lahore 2025,2025-05-05,2025-05-11
2507,69433,ODIW,bat,98,-4,284,316 v Thailand at Lahore 2025,2025-05-05,2025-05-11
2508,69622,ODIW,bat,98,-4,284,284 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2509,69753,ODIW,bat,100,-4,282,391 v Sri Lanka at Chester-le-St 2023,2025-05-05,2025-05-11
2510,66391,ODIW,bowl,1,-,770,802 v New Zealand at Worcester 2024,2025-05-05,2025-05-11
2511,67023,ODIW,bowl,2,-,724,740 v England at Melbourne 2025,2025-05-05,2025-05-11
2512,63467,ODIW,bowl,3,-,696,766 v West Indies at Antigua 2019,2025-05-05,2025-05-11
2513,65146,ODIW,bowl,4,-,674,704 v New Zealand at Ahmedabad 2024,2025-05-05,2025-05-11
2514,7759,ODIW,bowl,5,-,664,749 v West Indies at Antigua 2021,2025-05-05,2025-05-11
2515,19948,ODIW,bowl,6,-,647,647 v England at Hobart 2025,2025-05-05,2025-05-11
2516,67057,ODIW,bowl,7,-,642,642 v England at Hobart 2025,2025-05-05,2025-05-11
2517,64283,ODIW,bowl,8,-,639,703 v Ireland at Belfast 2024,2025-05-05,2025-05-11
2518,64970,ODIW,bowl,9,-,638,671 v New Zealand at Antigua 2022,2025-05-05,2025-05-11
2519,65721,ODIW,bowl,10,-,618,618 v Pakistan at Lahore 2025,2025-05-05,2025-05-11
2520,69779,ODIW,bowl,11,-,607,614 v South Africa at Potchefstroom 2024,2025-05-05,2025-05-11
2521,70686,ODIW,bowl,12,-,604,604 v Sri Lanka at Nelson 2025,2025-05-05,2025-05-11
2522,67100,ODIW,bowl,13,-,589,601 v Bangladesh at Hamilton 2022,2025-05-05,2025-05-11
2523,66632,ODIW,bowl,14,+1,556,620 v England at Dunedin 2021,2025-05-05,2025-05-11
2524,69906,ODIW,bowl,15,+1,555,555 v Australia at Hobart 2025,2025-05-05,2025-05-11
2525,63227,ODIW,bowl,16,-2,553,680 v New Zealand at Hamilton 2022,2025-05-05,2025-05-11
2526,73820,ODIW,bowl,17,-,531,531 v Bangladesh at Lahore 2025,2025-05-05,2025-05-11
2527,57828,ODIW,bowl,18,-,527,611 v Australia at Perth 2019,2025-05-05,2025-05-11
2528,63998,ODIW,bowl,19,-,518,580 v New Zealand at Canterbury 2021,2025-05-05,2025-05-11
2529,58618,ODIW,bowl,20,+1,514,522 v India at Antigua 2019,2025-05-05,2025-05-11
2530,100120,ODIW,bowl,21,+1,512,512 v Pakistan at Lahore 2025,2025-05-05,2025-05-11
2531,67045,ODIW,bowl,22,+1,509,536 v New Zealand at Wellington 2024,2025-05-05,2025-05-11
2532,70714,ODIW,bowl,23,-3,506,537 v West Indies at Vadodara 2024,2025-05-05,2025-05-11
2533,65368,ODIW,bowl,24,-,504,512 v England at Bristol 2024,2025-05-05,2025-05-11
2534,67302,ODIW,bowl,25,+3,490,506 v Australia at Sydney 2024,2025-05-05,2025-05-11
2535,59745,ODIW,bowl,26,-1,477,561 v Bangladesh at Colombo (SSC) 2023,2025-05-05,2025-05-11
2536,69976,ODIW,bowl,27,-1,467,467 v Thailand at Lahore 2025,2025-05-05,2025-05-11
2537,73258,ODIW,bowl,28,+6,466,466 v Sri Lanka at Colombo (RPS) 2025,2025-05-05,2025-05-11
2538,58520,ODIW,bowl,29,+14,464,464 v India at Colombo (RPS) 2025,2025-05-05,2025-05-11
2539,71759,ODIW,bowl,30,-3,461,461 v Bangladesh at Lahore 2025,2025-05-05,2025-05-11
2540,67047,ODIW,bowl,31,-2,457,565 v South Africa at Adelaide 2024,2025-05-05,2025-05-11
2541,60588,ODIW,bowl,32,-1,454,526 v Bangladesh at Dhaka 2023,2025-05-05,2025-05-11
2542,60225,ODIW,bowl,33,-4,448,482 v Ireland at Belfast 2024,2025-05-05,2025-05-11
2543,71451,ODIW,bowl,34,-2,444,455 v England at Sydney 2025,2025-05-05,2025-05-11
2544,70684,ODIW,bowl,35,-2,440,464 v Sri Lanka at Belfast 2024,2025-05-05,2025-05-11
2545,63469,ODIW,bowl,36,-1,425,495 v Australia at Sydney 2023,2025-05-05,2025-05-11
2546,62067,ODIW,bowl,37,-1,422,563 v India at Sydney 2009,2025-05-05,2025-05-11
2547,64550,ODIW,bowl,38,+19,420,420 v Sri Lanka at Colombo (RPS) 2025,2025-05-05,2025-05-11
2548,72324,ODIW,bowl,38,-,420,420 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2549,67315,ODIW,bowl,40,-4,414,422 v USA at Harare 2024,2025-05-05,2025-05-11
2550,65346,ODIW,bowl,41,+23,411,411 v India at Colombo (RPS) 2025,2025-05-05,2025-05-11
2551,60543,ODIW,bowl,42,+3,410,457 v Australia at Sydney 2024,2025-05-05,2025-05-11
2552,74329,ODIW,bowl,43,-3,409,417 v England at Hamilton 2024,2025-05-05,2025-05-11
2553,69541,ODIW,bowl,44,-2,402,402 v Scotland at Lahore 2025,2025-05-05,2025-05-11
2554,58032,ODIW,bowl,45,-4,395,432 v West Indies at Hambantota 2024,2025-05-05,2025-05-11
2555,63991,ODIW,bowl,45,+1,395,398 v West Indies at Lahore 2025,2025-05-05,2025-05-11
2556,70980,ODIW,bowl,47,-,394,403 v Pakistan at Lahore 2025,2025-05-05,2025-05-11
2557,70737,ODIW,bowl,48,-,393,393 v Sri Lanka at Nelson 2025,2025-05-05,2025-05-11
2558,65768,ODIW,bowl,49,-6,392,408 v Ireland at Belfast 2024,2025-05-05,2025-05-11
2559,69351,ODIW,bowl,49,-10,392,445 v Ireland at Belfast 2024,2025-05-05,2025-05-11
2560,97646,ODIW,bowl,49,-,392,392 v Pakistan at Lahore 2025,2025-05-05,2025-05-11
2561,106353,ODIW,bowl,52,-2,390,429 v Ireland at Dhaka 2024,2025-05-05,2025-05-11
2562,65018,ODIW,bowl,53,-2,388,506 v England at Dunedin 2022,2025-05-05,2025-05-11
2563,80019,ODIW,bowl,54,-2,387,387 v Scotland at Lahore 2025,2025-05-05,2025-05-11
2564,64347,ODIW,bowl,55,-2,385,421 v Pakistan at Karachi 2024,2025-05-05,2025-05-11
2565,80013,ODIW,bowl,56,-2,377,377 v Scotland at Lahore 2025,2025-05-05,2025-05-11
2566,80807,ODIW,bowl,57,-2,376,376 v Australia at Hobart 2025,2025-05-05,2025-05-11
2567,69485,ODIW,bowl,58,-2,370,389 v Zimbabwe at Harare 2024,2025-05-05,2025-05-11
2568,67316,ODIW,bowl,59,+8,362,362 v USA at Dallas 2025,2025-05-05,2025-05-11
2569,74623,ODIW,bowl,59,-1,362,381 v England at Chelmsford 2024,2025-05-05,2025-05-11
2570,96933,ODIW,bowl,61,+4,361,361 v Zimbabwe at Dallas 2025,2025-05-05,2025-05-11
2571,70064,ODIW,bowl,62,-,360,361 v Australia at Perth 2024,2025-05-05,2025-05-11
2572,73622,ODIW,bowl,63,-4,359,359 v Thailand at Lahore 2025,2025-05-05,2025-05-11
2573,11858,ODIW,bowl,64,-1,355,400 v New Zealand at Kimberley 2016,2025-05-05,2025-05-11
2574,69572,ODIW,bowl,65,-5,354,367 v Bangladesh at Lahore 2025,2025-05-05,2025-05-11
2575,72351,ODIW,bowl,65,-5,354,354 v Ireland at Lahore 2025,2025-05-05,2025-05-11
2576,80018,ODIW,bowl,67,-1,336,357 v Scotland at Spain 2023,2025-05-05,2025-05-11
2577,69615,ODIW,bowl,68,+1,332,332 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2578,83369,ODIW,bowl,69,+10,331,331 v USA at Dallas 2025,2025-05-05,2025-05-11
2579,68423,ODIW,bowl,70,-3,329,382 v South Africa at Bangalore 2024,2025-05-05,2025-05-11
2580,69454,ODIW,bowl,71,-1,320,338 v Pakistan at Lahore 2025,2025-05-05,2025-05-11
2581,72329,ODIW,bowl,72,-1,314,314 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2582,69465,ODIW,bowl,73,-1,312,342 v Scotland at Lahore 2025,2025-05-05,2025-05-11
2583,69756,ODIW,bowl,74,+1,307,344 v New Zealand at Chester-le-St 2024,2025-05-05,2025-05-11
2584,22048,ODIW,bowl,75,+1,306,397 v Zimbabwe at Harare 2024,2025-05-05,2025-05-11
2585,67308,ODIW,bowl,75,-3,306,312 v USA at Harare 2024,2025-05-05,2025-05-11
2586,59956,ODIW,bowl,77,-,305,738 v India at Mumbai 2012,2025-05-05,2025-05-11
2587,80017,ODIW,bowl,77,-,305,324 v India at Rajkot 2025,2025-05-05,2025-05-11
2588,88981,ODIW,bowl,79,-5,304,316 v Ireland at Rajkot 2025,2025-05-05,2025-05-11
2589,121528,ODIW,bowl,80,+6,293,300 v Zimbabwe at Dallas 2025,2025-05-05,2025-05-11
2590,83663,ODIW,bowl,81,-1,291,300 v Ireland at Rajkot 2025,2025-05-05,2025-05-11
2591,72969,ODIW,bowl,82,-1,288,294 v Zimbabwe at Harare 2024,2025-05-05,2025-05-11
2592,67041,ODIW,bowl,83,-1,285,365 v India at Mackay 2021,2025-05-05,2025-05-11
2593,70677,ODIW,bowl,84,-1,283,312 v India at Queenstown 2022,2025-05-05,2025-05-11
2594,74332,ODIW,bowl,85,-,281,290 v Australia at Wellington 2024,2025-05-05,2025-05-11
2595,72056,ODIW,bowl,86,+1,278,288 v Netherlands at Amstelveen 2024,2025-05-05,2025-05-11
2596,83651,ODIW,bowl,86,-3,278,290 v Australia at Brisbane - AB 2024,2025-05-05,2025-05-11
2597,72322,ODIW,bowl,88,+1,277,277 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2598,70050,ODIW,bowl,89,-2,272,400 v West Indies at Antigua 2021,2025-05-05,2025-05-11
2599,81922,ODIW,bowl,90,+2,270,270 v Ireland at Lahore 2025,2025-05-05,2025-05-11
2600,75598,ODIW,bowl,90,-,270,314 v South Africa at Bangalore 2024,2025-05-05,2025-05-11
2601,92205,ODIW,bowl,92,+2,266,285 v India at Rajkot 2025,2025-05-05,2025-05-11
2602,96900,ODIW,bowl,93,+2,265,279 v Netherlands at Amstelveen 2024,2025-05-05,2025-05-11
2603,83633,ODIW,bowl,94,-1,264,272 v Ireland at Rajkot 2025,2025-05-05,2025-05-11
2604,59467,ODIW,bowl,95,+1,263,422 v Pakistan at Dubai 2019,2025-05-05,2025-05-11
2605,85801,ODIW,bowl,95,+1,263,274 v West Indies at Lahore 2025,2025-05-05,2025-05-11
2606,68441,ODIW,bowl,97,+1,255,301 v New Zealand at Ahmedabad 2024,2025-05-05,2025-05-11
2607,71752,ODIW,bowl,98,+2,254,254 v Bangladesh at Lahore 2025,2025-05-05,2025-05-11
2608,83431,ODIW,bowl,98,+2,254,254 v Sri Lanka at Nelson 2025,2025-05-05,2025-05-11
2609,61306,ODIW,bowl,100,+2,252,485 v Australia at Bay Oval 2016,2025-05-05,2025-05-11
2610,67023,ODIW,allrounder,1,-,470,470 v England at Hobart 2025,2025-05-05,2025-05-11
2611,64970,ODIW,allrounder,2,+1,438,440 v Ireland at Lahore 2025,2025-05-05,2025-05-11
2612,7759,ODIW,allrounder,3,-1,427,455 v Australia at Sydney 2024,2025-05-05,2025-05-11
2613,63998,ODIW,allrounder,4,-,375,421 v Australia at Taunton 2023,2025-05-05,2025-05-11
2614,66632,ODIW,allrounder,5,+1,338,366 v England at Hamilton 2024,2025-05-05,2025-05-11
2615,65146,ODIW,allrounder,6,-1,328,402 v New Zealand at Hamilton 2019,2025-05-05,2025-05-11
2616,58520,ODIW,allrounder,7,+1,298,298 v India at Colombo (RPS) 2025,2025-05-05,2025-05-11
2617,67045,ODIW,allrounder,8,-1,278,303 v New Zealand at Wellington 2024,2025-05-05,2025-05-11
2618,62067,ODIW,allrounder,9,-,259,306 v Australia at Brisbane - AB 2020,2025-05-05,2025-05-11
2619,67057,ODIW,allrounder,10,-,234,234 v England at Hobart 2025,2025-05-05,2025-05-11
2620,69541,ODIW,allrounder,11,-,211,211 v Scotland at Lahore 2025,2025-05-05,2025-05-11
2621,59956,ODIW,allrounder,12,-,208,545 v West Indies at Antigua 2019,2025-05-05,2025-05-11
2622,69779,ODIW,allrounder,13,-,200,221 v South Africa at Potchefstroom 2024,2025-05-05,2025-05-11
2623,11858,ODIW,allrounder,14,+1,192,215 v Australia at Sydney 2024,2025-05-05,2025-05-11
2624,60588,ODIW,allrounder,14,-,192,250 v Bangladesh at Dhaka 2023,2025-05-05,2025-05-11
2625,67302,ODIW,allrounder,16,-1,191,206 v England at Kimberley 2024,2025-05-05,2025-05-11
2626,69351,ODIW,allrounder,17,+1,188,188 v India at Colombo (RPS) 2025,2025-05-05,2025-05-11
2627,71759,ODIW,allrounder,17,-2,188,188 v Bangladesh at Lahore 2025,2025-05-05,2025-05-11
2628,66391,ODIW,allrounder,19,-,176,226 v South Africa at Christchurch 2022,2025-05-05,2025-05-11
2629,64347,ODIW,allrounder,20,-,174,174 v Thailand at Lahore 2025,2025-05-05,2025-05-11
2630,67047,ODIW,allrounder,20,-,174,213 v South Africa at Adelaide 2024,2025-05-05,2025-05-11
2631,64283,ODIW,allrounder,22,-,169,201 v Ireland at Belfast 2024,2025-05-05,2025-05-11
2632,70686,ODIW,allrounder,23,-,163,163 v Sri Lanka at Nelson 2025,2025-05-05,2025-05-11
2633,19948,ODIW,allrounder,24,+1,159,159 v England at Hobart 2025,2025-05-05,2025-05-11
2634,67315,ODIW,allrounder,25,-1,155,162 v USA at Harare 2024,2025-05-05,2025-05-11
2635,22048,ODIW,allrounder,26,-,150,183 v Zimbabwe at Harare 2024,2025-05-05,2025-05-11
2636,61306,ODIW,allrounder,27,-,139,376 v Australia at Bay Oval 2016,2025-05-05,2025-05-11
2637,63467,ODIW,allrounder,28,-,130,160 v West Indies at Antigua 2019,2025-05-05,2025-05-11
2638,69563,ODIW,allrounder,29,-,129,129 v Ireland at Lahore 2025,2025-05-05,2025-05-11
2639,70684,ODIW,allrounder,30,-,128,134 v Bangladesh at Lahore 2025,2025-05-05,2025-05-11
2640,65368,ODIW,allrounder,31,+1,125,134 v England at Bristol 2024,2025-05-05,2025-05-11
2641,97646,ODIW,allrounder,32,+1,124,124 v Pakistan at Lahore 2025,2025-05-05,2025-05-11
2642,68423,ODIW,allrounder,33,-2,123,166 v South Africa at Bangalore 2024,2025-05-05,2025-05-11
2643,59467,ODIW,allrounder,34,-,119,261 v Pakistan at Dubai 2019,2025-05-05,2025-05-11
2644,72351,ODIW,allrounder,35,-,115,115 v Ireland at Lahore 2025,2025-05-05,2025-05-11
2645,57828,ODIW,allrounder,36,-,114,158 v England at Leicester 2021,2025-05-05,2025-05-11
2646,74329,ODIW,allrounder,36,-,114,121 v India at Ahmedabad 2024,2025-05-05,2025-05-11
2647,66669,ODIW,allrounder,38,-,110,157 v India at Mumbai 2023,2025-05-05,2025-05-11
2648,73622,ODIW,allrounder,39,-,109,109 v Thailand at Lahore 2025,2025-05-05,2025-05-11
2649,63991,ODIW,allrounder,40,-,108,108 v Pakistan at Lahore 2025,2025-05-05,2025-05-11
2650,65721,ODIW,allrounder,40,-,108,108 v Pakistan at Lahore 2025,2025-05-05,2025-05-11
2651,67100,ODIW,allrounder,42,-,107,124 v Bangladesh at Lahore 2019,2025-05-05,2025-05-11
2652,69906,ODIW,allrounder,43,-,106,106 v Australia at Hobart 2025,2025-05-05,2025-05-11
2653,73258,ODIW,allrounder,44,+2,105,108 v Bangladesh at Benoni 2023,2025-05-05,2025-05-11
2654,73820,ODIW,allrounder,44,-,105,111 v West Indies at Karachi 2024,2025-05-05,2025-05-11
2655,61516,ODIW,allrounder,46,-1,104,607 v New Zealand at Kingston 2013,2025-05-05,2025-05-11
2656,63469,ODIW,allrounder,47,+1,96,103 v Bangladesh at Dhaka 2023,2025-05-05,2025-05-11
2657,70714,ODIW,allrounder,48,-1,94,106 v West Indies at Vadodara 2024,2025-05-05,2025-05-11
2658,58618,ODIW,allrounder,49,-,92,92 v Thailand at Lahore 2025,2025-05-05,2025-05-11
2659,96933,ODIW,allrounder,49,+11,92,93 v Zimbabwe at Dallas 2025,2025-05-05,2025-05-11
2660,83369,ODIW,allrounder,51,+27,89,89 v USA at Dallas 2025,2025-05-05,2025-05-11
2661,85801,ODIW,allrounder,52,-2,87,94 v West Indies at Lahore 2025,2025-05-05,2025-05-11
2662,63228,ODIW,allrounder,53,+9,86,264 v India at Kimberley 2018,2025-05-05,2025-05-11
2663,100120,ODIW,allrounder,53,-1,86,87 v West Indies at Lahore 2025,2025-05-05,2025-05-11
2664,63227,ODIW,allrounder,55,-5,84,133 v England at Worcester 2018,2025-05-05,2025-05-11
2665,72324,ODIW,allrounder,55,-2,84,84 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2666,59745,ODIW,allrounder,57,-3,83,130 v West Indies at Trinidad 2017,2025-05-05,2025-05-11
2667,64963,ODIW,allrounder,58,-3,81,96 v South Africa at Durban 2021,2025-05-05,2025-05-11
2668,69485,ODIW,allrounder,59,-3,80,89 v Zimbabwe at Harare 2024,2025-05-05,2025-05-11
2669,69615,ODIW,allrounder,60,-2,74,74 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2670,80018,ODIW,allrounder,60,-2,74,89 v Scotland at Spain 2023,2025-05-05,2025-05-11
2671,59348,ODIW,allrounder,62,-5,73,176 v England at Lord's 2017,2025-05-05,2025-05-11
2672,69454,ODIW,allrounder,63,-1,72,72 v West Indies at Lahore 2025,2025-05-05,2025-05-11
2673,70737,ODIW,allrounder,63,-1,72,72 v Sri Lanka at Nelson 2025,2025-05-05,2025-05-11
2674,82713,ODIW,allrounder,63,+24,72,72 v Sri Lanka at Colombo (RPS) 2025,2025-05-05,2025-05-11
2675,65018,ODIW,allrounder,66,-1,71,99 v England at Dunedin 2022,2025-05-05,2025-05-11
2676,70330,ODIW,allrounder,67,-1,70,104 v Ireland at Lahore 2022,2025-05-05,2025-05-11
2677,58032,ODIW,allrounder,67,-7,70,84 v West Indies at Hambantota 2024,2025-05-05,2025-05-11
2678,69976,ODIW,allrounder,67,-1,70,70 v Thailand at Lahore 2025,2025-05-05,2025-05-11
2679,83623,ODIW,allrounder,70,+46,68,68 v Sri Lanka at Colombo (RPS) 2025,2025-05-05,2025-05-11
2680,63217,ODIW,allrounder,71,-3,66,72 v Sri Lanka at Colombo (SSC) 2023,2025-05-05,2025-05-11
2681,72329,ODIW,allrounder,71,-3,66,66 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2682,70697,ODIW,allrounder,71,-3,66,66 v Sri Lanka at Nelson 2025,2025-05-05,2025-05-11
2683,80019,ODIW,allrounder,71,-3,66,66 v Scotland at Lahore 2025,2025-05-05,2025-05-11
2684,69569,ODIW,allrounder,75,-3,65,65 v Ireland at Lahore 2025,2025-05-05,2025-05-11
2685,80807,ODIW,allrounder,75,-3,65,65 v Australia at Hobart 2025,2025-05-05,2025-05-11
2686,64550,ODIW,allrounder,77,+5,63,81 v South Africa at Christchurch 2022,2025-05-05,2025-05-11
2687,80017,ODIW,allrounder,77,-2,63,71 v India at Rajkot 2025,2025-05-05,2025-05-11
2688,113105,ODIW,allrounder,79,+53,62,62 v USA at Dallas 2025,2025-05-05,2025-05-11
2689,67316,ODIW,allrounder,80,-3,61,61 v USA at Dallas 2025,2025-05-05,2025-05-11
2690,72969,ODIW,allrounder,80,-6,61,64 v Zimbabwe at Harare 2024,2025-05-05,2025-05-11
2691,70442,ODIW,allrounder,80,-4,61,69 v Papua New Guinea at Amstelveen 2024,2025-05-05,2025-05-11
2692,59735,ODIW,allrounder,83,-4,56,266 v Sri Lanka at Colombo (RPS) 2016,2025-05-05,2025-05-11
2693,69572,ODIW,allrounder,83,-4,56,56 v Ireland at Lahore 2025,2025-05-05,2025-05-11
2694,106353,ODIW,allrounder,83,-4,56,67 v Ireland at Dhaka 2024,2025-05-05,2025-05-11
2695,69456,ODIW,allrounder,86,-4,55,60 v Ireland at Lahore 2025,2025-05-05,2025-05-11
2696,65346,ODIW,allrounder,87,+18,54,54 v India at Colombo (RPS) 2025,2025-05-05,2025-05-11
2697,70980,ODIW,allrounder,88,-3,52,57 v Pakistan at Lahore 2025,2025-05-05,2025-05-11
2698,67308,ODIW,allrounder,88,-4,52,54 v USA at Harare 2024,2025-05-05,2025-05-11
2699,80590,ODIW,allrounder,88,-3,52,52 v Ireland at Lahore 2025,2025-05-05,2025-05-11
2700,69603,ODIW,allrounder,91,-4,50,50 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2701,72322,ODIW,allrounder,92,-2,49,49 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2702,73042,ODIW,allrounder,93,-2,48,49 v Thailand at Thailand 2022,2025-05-05,2025-05-11
2703,80602,ODIW,allrounder,93,-2,48,49 v Australia at Melbourne 2025,2025-05-05,2025-05-11
2704,82697,ODIW,allrounder,93,-6,48,57 v Sri Lanka at Potchefstroom 2024,2025-05-05,2025-05-11
2705,121528,ODIW,allrounder,93,+23,48,48 v Zimbabwe at Dallas 2025,2025-05-05,2025-05-11
2706,67317,ODIW,allrounder,97,+60,47,47 v USA at Dallas 2025,2025-05-05,2025-05-11
2707,69756,ODIW,allrounder,98,-5,46,55 v New Zealand at Bristol 2024,2025-05-05,2025-05-11
2708,80013,ODIW,allrounder,99,-4,45,50 v Zimbabwe at Harare 2024,2025-05-05,2025-05-11
2709,57906,ODIW,allrounder,100,-3,44,44 v Sri Lanka at Nelson 2025,2025-05-05,2025-05-11
2710,69590,ODIW,allrounder,100,-3,44,52 v Papua New Guinea at Utrecht 2024,2025-05-05,2025-05-11
2711,70050,ODIW,allrounder,100,-5,44,80 v West Indies at Antigua 2021,2025-05-05,2025-05-11
2712,88981,ODIW,allrounder,100,-7,44,48 v Ireland at Rajkot 2025,2025-05-05,2025-05-11
2713,64853,T20W,bat,1,-,794,798 v New Zealand at Bay Oval 2025,2025-05-05,2025-05-11
2714,66669,T20W,bat,2,-,757,827 v India at Mumbai 2022,2025-05-05,2025-05-11
2715,63992,T20W,bat,3,-,753,753 v West Indies at Mumbai 2024,2025-05-05,2025-05-11
2716,64970,T20W,bat,4,-,743,752 v Bangladesh at St Kitts (WP) 2025,2025-05-05,2025-05-11
2717,66176,T20W,bat,5,-,737,748 v Scotland at Dubai 2024,2025-05-05,2025-05-11
2718,58520,T20W,bat,6,-,689,705 v India at Dambulla 2024,2025-05-05,2025-05-11
2719,61306,T20W,bat,7,-,671,770 v Pakistan at Guyana 2018,2025-05-05,2025-05-11
2720,69441,T20W,bat,8,-,663,706 v Pakistan at Multan 2024,2025-05-05,2025-05-11
2721,58854,T20W,bat,9,-,639,718 v Sri Lanka at Sydney 2019,2025-05-05,2025-05-11
2722,66632,T20W,bat,10,-,633,645 v England at Nelson 2024,2025-05-05,2025-05-11
2723,59467,T20W,bat,11,-,628,735 v England at Bridgetown 2013,2025-05-05,2025-05-11
2724,59348,T20W,bat,11,-,628,720 v Australia at Guyana 2018,2025-05-05,2025-05-11
2725,59131,T20W,bat,11,-,628,629 v Australia at Canberra 2025,2025-05-05,2025-05-11
2726,63998,T20W,bat,14,-,627,644 v West Indies at Derby 2020,2025-05-05,2025-05-11
2727,68442,T20W,bat,15,-,619,755 v New Zealand at Auckland 2019,2025-05-05,2025-05-11
2728,70772,T20W,bat,16,-,617,776 v South Africa at Lucknow 2021,2025-05-05,2025-05-11
2729,62067,T20W,bat,17,-,612,750 v Sri Lanka at Perth 2020,2025-05-05,2025-05-11
2730,65720,T20W,bat,18,-,610,618 v South Africa at Dubai 2024,2025-05-05,2025-05-11
2731,66656,T20W,bat,18,-,610,641 v Australia at Dubai 2024,2025-05-05,2025-05-11
2732,71357,T20W,bat,20,-,602,602 v New Zealand at Wellington 2025,2025-05-05,2025-05-11
2733,59956,T20W,bat,21,-,592,600 v South Africa at Dubai 2024,2025-05-05,2025-05-11
2734,64968,T20W,bat,22,-,590,593 v Bangladesh at Sylhet 2024,2025-05-05,2025-05-11
2735,66160,T20W,bat,23,-,582,616 v Ireland at Dublin 2024,2025-05-05,2025-05-11
2736,59735,T20W,bat,24,-,578,597 v West Indies at Derby 2020,2025-05-05,2025-05-11
2737,74530,T20W,bat,25,-,576,587 v England at Gqeberha 2023,2025-05-05,2025-05-11
2738,67023,T20W,bat,26,-,567,667 v England at Edgbaston 2023,2025-05-05,2025-05-11
2739,69541,T20W,bat,27,-,559,564 v Bangladesh at Sylhet 2024,2025-05-05,2025-05-11
2740,65633,T20W,bat,28,-,553,553 v New Zealand at Wellington 2025,2025-05-05,2025-05-11
2741,67322,T20W,bat,29,-,552,558 v Bangladesh at St Kitts (WP) 2025,2025-05-05,2025-05-11
2742,80012,T20W,bat,30,-,550,613 v Vanuatu at Abu Dhabi 2024,2025-05-05,2025-05-11
2743,69618,T20W,bat,31,-,536,540 v Netherlands at Amstelveen 2024,2025-05-05,2025-05-11
2744,62569,T20W,bat,32,-,534,565 v Australia at Edgbaston 2023,2025-05-05,2025-05-11
2745,65146,T20W,bat,33,-,533,556 v West Indies at Cape Town 2023,2025-05-05,2025-05-11
2746,69878,T20W,bat,33,-,533,588 v New Zealand at Southampton 2024,2025-05-05,2025-05-11
2747,69619,T20W,bat,35,-,530,545 v Samoa at Fiji 2023,2025-05-05,2025-05-11
2748,69563,T20W,bat,36,-,526,"634 v Germany at Murcia, Spain 2021",2025-05-05,2025-05-11
2749,69734,T20W,bat,37,-,523,622 v West Indies at Bridgetown 2022,2025-05-05,2025-05-11
2750,66199,T20W,bat,38,-,508,515 v South Africa at Multan 2024,2025-05-05,2025-05-11
2751,60588,T20W,bat,39,-,494,508 v West Indies at Karachi 2024,2025-05-05,2025-05-11
2752,61516,T20W,bat,40,+1,485,836 v New Zealand at St Lucia 2010,2025-05-05,2025-05-11
2753,75001,T20W,bat,40,+1,485,485 v New Zealand at Wellington 2025,2025-05-05,2025-05-11
2754,69462,T20W,bat,42,-2,479,552 v Zimbabwe at Abu Dhabi 2022,2025-05-05,2025-05-11
2755,80602,T20W,bat,42,+1,479,564 v New Zealand at Canterbury 2024,2025-05-05,2025-05-11
2756,69568,T20W,bat,44,-,473,"604 v Netherlands at Arbroath, Scotla 2019",2025-05-05,2025-05-11
2757,57906,T20W,bat,45,-,469,469 v Australia at Wellington 2025,2025-05-05,2025-05-11
2758,63228,T20W,bat,45,-,469,508 v Bangladesh at Kimberley 2023,2025-05-05,2025-05-11
2759,69460,T20W,bat,47,-,465,610 v Pakistan at Sylhet 2022,2025-05-05,2025-05-11
2760,7759,T20W,bat,48,-,457,491 v Pakistan at Pietermaritzburg 2019,2025-05-05,2025-05-11
